Airport ID,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ database timezone,Type,Source
Sikasso Airport,Sikasso,Mali,KSS,GASK,11.333000183105469,-5.699999809265137,1378,0,N,Africa/Bamako,airport,OurAirports
Toowoomba Wellcamp Airport,Toowoomba,Australia,WTB,YBWW,-27.558332,151.793335,1509,10,N,Australia/Brisbane,airport,OurAirports
Tonghua Sanyuanpu Airport,Tonghua,China,TNH,ZYTN,42.2538888889,125.703333333,1200,8,N,Asia/Shanghai,airport,OurAirports
Suzhou Guangfu Airport,Suzhou,China,SZV,ZSSZ,31.2631,120.401001,0,8,N,Asia/Shanghai,airport,OurAirports
Mulia Airport,Mulia,Indonesia,LII,WAJM,-3.7018,137.957,6527,9,N,Asia/Jayapura,airport,OurAirports
Stenkol Airport,Bintuni,Indonesia,NTI,WASB,-2.1033,133.5164,57,9,N,Asia/Jayapura,airport,OurAirports
Wasior Airport,Wasior,Indonesia,WSR,WASW,-2.721,134.5061,49,9,N,Asia/Jayapura,airport,OurAirports
Silangit Airport,Siborong-Borong,Indonesia,DTB,WIMN,2.25973,98.991898,4700,7,N,Asia/Jakarta,airport,OurAirports
Seunagan Airport,Nagan Raya,Indonesia,MEQ,WITC,4.25,96.21700286865234,10,7,N,\N,airport,OurAirports
Betoambari Airport,Bau-Bau,Indonesia,BUW,WAWB,-5.486879825592041,122.56900024414062,164,8,N,\N,airport,OurAirports
Kao Airport,Kao,Indonesia,KAZ,WAMK,1.1852799654006958,127.89600372314452,27,9,N,\N,airport,OurAirports
Melangguane Airport,Melonguane,Indonesia,MNA,WAMN,4.00694,126.672997,3,8,N,\N,airport,OurAirports
Sanggata/Sangkimah Airport,Sanggata,Indonesia,SGQ,WRLA,0.3847,117.543,60,8,N,\N,airport,OurAirports
Muara Bungo Airport,Muara Bungo,Indonesia,BUU,WIPI,-1.1278,102.135,214,7,N,\N,airport,OurAirports
Illaga Airport,Illaga,Indonesia,ILA,WABL,-3.97648,137.6225,7989,9,N,\N,airport,OurAirports
Oksibil Airport,Oksibil,Indonesia,OKL,WAJO,-4.9071,140.6277,4315,9,N,\N,airport,OurAirports
Kokonau Airport,Kokonau,Indonesia,KOX,WABN,-4.71075,136.43515,59,9,N,\N,airport,OurAirports
Clermont Airport,Clermont,Australia,CMQ,YCMT,-22.773099899291992,147.62100219726562,908,10,N,\N,airport,OurAirports
Warrnambool Airport,Warrnambool,Australia,WMB,YWBL,-38.2952995300293,142.44700622558594,242,10,O,\N,airport,OurAirports
Richmond Airport,Richmond,Australia,RCM,YRMD,-20.70190048217773,143.11500549316406,676,10,N,\N,airport,OurAirports
RAAF Base Curtin,Derby,Australia,DCN,YCIN,-17.5813999176,123.82800293,300,8,N,\N,airport,OurAirports
Kualanamu International Airport,Medan,Indonesia,KNO,WIMM,3.642222,98.885278,23,7,N,Asia/Jakarta,airport,OurAirports
Gratiot Community Airport,Kamloops,Canada,AMN,KAMN,43.322101593,-84.68800354,754,-7,A,\N,airport,OurAirports
Seosan Air Base,Seosan,South Korea,HMY,RKTP,36.703999,126.486,39,9,N,\N,airport,OurAirports
San Gabriel Valley Airport,El Monte,United States,EMT,KEMT,34.086102,-118.035004,296,-8,E,\N,airport,OurAirports
Farah Airport,Farah,Afghanistan,FAH,OAFR,32.367000579833984,62.18299865722656,3083,4.3,N,\N,airport,OurAirports
Pasighat Airport,Pasighat,India,IXT,VEPG,28.06609916687012,95.33560180664062,477,5.3,N,\N,airport,OurAirports
Kramatorsk Airport,Kramatorsk,Ukraine,KRQ,UKCK,48.70560073852539,37.62889862060547,646,2,E,\N,airport,OurAirports
Kautokeino Air Base,Kautokeino,Norway,QKX,ENKA,69.04029846191406,23.03400039672852,1165,1,U,\N,airport,OurAirports
Stinson Municipal Airport,Stinson,United States,SSF,KSSF,29.336999893188,-98.471099853516,577,-5,A,\N,airport,OurAirports
Jasper County Airport-Bell Field,Jasper,United States,JAS,KJAS,30.88570023,-94.03489685,213,-5,A,\N,airport,OurAirports
Marfa Municipal Airport,Marfa,United States,MRF,KMRF,30.371099,-104.017997,4849,-5,A,\N,airport,OurAirports
Alpine Casparis Municipal Airport,Alpine,United States,ALE,KE38,30.3841991425,-103.683998108,4515,-5,A,\N,airport,OurAirports
Bubaque Airport,Bubaque,Guinea-Bissau,BQE,GGBU,11.297355651855469,-15.838079452514648,0,0,N,\N,airport,OurAirports
Chichen Itza International Airport,Chichen Itza,Mexico,CZA,MMCT,20.6413002014,-88.4461975098,102,-6,S,America/Mexico_City,airport,OurAirports
Bunbury Airport,Bunbury,Australia,BUY,YBUN,-33.378299713134766,115.677001953125,53,8,U,\N,airport,OurAirports
Cable Airport,Upland,United States,CCB,KCCB,34.1115989685,-117.68800354,1444,-8,A,\N,airport,OurAirports
Elkhart Municipal Airport,Elkhart,United States,EKI,KEKM,41.7193984985,-86.00319671630001,778,-5,A,\N,airport,OurAirports
Jim Hamilton L.B. Owens Airport,Columbia,United States,CUB,KCUB,33.970500946,-80.9952011108,193,-4,A,\N,airport,OurAirports
Donaldson Field Airport,Greenville,United States,GDC,KGYH,34.758301,-82.376404,955,-4,A,\N,airport,OurAirports
Hartsville Regional Airport,Hartsville,United States,HVS,KHVS,34.4030990601,-80.11920166019999,364,-5,A,\N,airport,OurAirports
San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,SZT,MMSC,16.690299987793,-92.530097961426,7707,-6,N,America/Mexico_City,airport,OurAirports
Dunnville Airport,Dunnville,Canada,DU9,CDU9,42.8722000122,-79.5958023071,600,-5,A,\N,airport,OurAirports
Scarlett Martinez International Airport,Rio Hato,Panama,RIH,MPRH,8.375880241394,-80.127899169922,105,-5,U,\N,airport,OurAirports
Leesburg International Airport,Leesburg,United States,LEE,KLEE,28.82309914,-81.80870056,76,-5,A,\N,airport,OurAirports
Pouso Alegre Airport,Pouso Alegre,Brazil,PPY,SNZA,-22.28919982910156,-45.91910171508789,2904,-3,S,\N,airport,OurAirports
Brigadeiro Cabral Airport,Divinopolis,Brazil,DIQ,SNDV,-20.180700302124,-44.870899200439,2608,-3,S,\N,airport,OurAirports
Yeysk Airport,Eysk,Russia,EIK,URKE,46.68,38.21,60,3,N,Europe/Moscow,airport,OurAirports
Berdyansk Airport,Berdyansk,Ukraine,ERD,UKDB,46.81499862670898,36.75809860229492,171,2,E,\N,airport,OurAirports
Blimbingsari Airport,Banyuwangi,Indonesia,BWX,WARB,-8.31015,114.3401,112,7,N,\N,airport,OurAirports
Erenhot Saiwusu International Airport,Erenhot,China,ERL,ZBER,43.4225,112.096667,3301,8,N,\N,airport,OurAirports
Chino Airport,Chino,United States,CNO,KCNO,33.97470093,-117.637001,650,-8,A,\N,airport,OurAirports
Hateruma Airport,Taketomi,Japan,HTR,RORH,24.0589008331,123.805999756,43,9,N,\N,airport,OurAirports
Las Brujas Airport,Cayo Santa Maria,Cuba,BWW,MUBR,22.6212997437,-79.1472015381,13,-5,A,\N,airport,OurAirports
Paso Robles Municipal Airport,Paso Robles,United States,PRB,KPRB,35.67290115,-120.6269989,840,-8,A,\N,airport,OurAirports
Beijing Daxing International Airport,Beijing,China,PKX,ZBAD,39.509945,116.41092,98,8,U,\N,airport,OurAirports
Half Moon Bay Airport,Half Moon Bay,United States,HAF,KHAF,37.5134010315,-122.500999451,66,-8,A,\N,airport,OurAirports
Hechi Jinchengjiang Airport,Hechi,China,HCJ,ZGHC,24.805,107.6997,2221,8,U,\N,airport,OurAirports
General WM J Fox Airfield,Lancaster,United States,WJF,KWJF,34.74110031,-118.2190018,2351,-8,A,\N,airport,OurAirports
Coondewanna Airport,Coondewanna,Australia,CJF,YCWA,-22.96669960022,118.81300354004,2300,8,N,\N,airport,OurAirports
Guarapari Airport,Guarapari,Brazil,GUZ,SNGA,-20.646499633800005,-40.491901397700005,28,-3,S,\N,airport,OurAirports
Ubatuba Airport,Ubatuba,Brazil,UBT,SDUB,-23.44109916687012,-45.07559967041016,13,-3,S,\N,airport,OurAirports
Borroloola Airport,Borroloola,Australia,BOX,YBRL,-16.075300216674805,136.302001953125,55,9.5,O,\N,airport,OurAirports
Chichester/Goodwood Airport,Goodwood,United Kingdom,QUG,EGHR,50.85940170288086,-0.7591670155525208,98,0,E,\N,airport,OurAirports
Jumandy Airport,Tena,Ecuador,TNW,SEJD,-1.059722,-77.583333,1234,-5,S,\N,airport,OurAirports
Dongji Aiport,Fuyuan,China,FYJ,ZYFY,48.199494,134.366447,0,8,N,\N,airport,OurAirports
Zulu Inyala Airport,Phinda,South Africa,PZL,FADQ,-27.84939956665039,32.30970001220703,160,2,U,\N,airport,OurAirports
Liupanshui Yuezhao Airport,Liupanshui,China,LPF,ZUPS,26.609417,104.979,0,8,N,\N,airport,OurAirports
Kaili Airport,Kaili,China,KJH,ZUKJ,26.972,107.988,3115,8,N,\N,airport,OurAirports
Shennongjia Hongping Airport,Shennongjia,China,HPG,ZHSN,31.626,110.34,8365,8,N,\N,airport,OurAirports
Zhangjiakou Ningyuan Airport,Zhangjiakou,China,ZQZ,ZBZJ,40.7386016846,114.930000305,2347,8,N,\N,airport,OurAirports
Arxan Yi'ershi Airport,Arxan,China,YIE,ZBES,47.3106,119.9117,2925,8,N,\N,airport,OurAirports
Hengyang Nanyue Airport,Hengyang,China,HNY,ZGHY,26.9053,112.627998,0,8,N,\N,airport,OurAirports
Hongyuan Airport,Ngawa,China,AHJ,ZUHY,32.53154,102.35224,11600,8,N,\N,airport,OurAirports
Wonsan Kalma International Airport,Wonsan,North Korea,WOS,ZKWS,39.166801,127.486,7,8.5,N,\N,airport,OurAirports
Magas Airport,Magas,Russia,IGT,URMS,43.3222999573,45.0125999451,1165,3,N,Europe/Moscow,airport,OurAirports
Talladega Municipal Airport,Talladega,United States,ASN,KASN,33.569900512699995,-86.05090332030001,529,-5,A,\N,airport,OurAirports
Greenville Downtown Airport,Greenville,United States,GMU,KGMU,34.8479003906,-82.34999847410002,1048,-4,A,\N,airport,OurAirports
Captain Auguste George Airport,Anegada,British Virgin Islands,NGD,TUPA,18.72719955444336,-64.32969665527344,9,-4,U,\N,airport,OurAirports
Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,TOI,KTOI,31.860399,-86.012101,398,-5,A,\N,airport,OurAirports
Enterprise Municipal Airport,Enterprise,United States,ETS,KEDN,31.29969978,-85.89990234,361,-5,A,\N,airport,OurAirports
Efogi Airport,Efogi,Papua New Guinea,EFG,AYEF,-9.15380555556,147.659805556,3900,10,N,\N,airport,OurAirports
Kagi Airport,Kagi,Papua New Guinea,KGW,AYKQ,-9.13591666667,147.669444444,4200,10,N,\N,airport,OurAirports
Nadunumu Airport,Nadunumu,Papua New Guinea,NDN,AYNC,-9.14355555556,147.68425,5100,10,N,\N,airport,OurAirports
Bodinumu Airport,Bodinumu,Papua New Guinea,BNM,AYBD,-9.10777777778,147.666722222,3700,10,N,\N,airport,OurAirports
Thomas C Russell Field,Alexander City,United States,ALX,KALX,32.914699554399995,-85.9629974365,686,-5,A,\N,airport,OurAirports
Port Keats Airport,Wadeye,Australia,PKT,YPKT,-14.25,129.5290069580078,91,9.5,O,\N,airport,OurAirports
Garden Point Airport,Pirlangimpi,Australia,GPN,YGPT,-11.40250015258789,130.4219970703125,90,9.5,O,\N,airport,OurAirports
Hamad International Airport,Doha,Qatar,DOH,OTHH,25.273056,51.608056,13,3,N,\N,airport,OurAirports
Fort Mackay / Horizon Airport,Wood Buffalo,Canada,HZP,CYNR,57.3816986084,-111.700996399,916,-7,A,\N,airport,OurAirports
Brewster Field,Holdredge,United States,HDE,KHDE,40.452099,-99.336502,2313,-5,A,\N,airport,OurAirports
Pratt Regional Airport,Pratt,United States,PTT,KPTT,37.70159912,-98.74690247,1953,-5,A,\N,airport,OurAirports
Jim Kelly Field,Lexington,United States,LXN,KLXN,40.7910003662,-99.7772979736,2413,-5,A,\N,airport,OurAirports
Council Bluffs Municipal Airport,Council Bluffs,United States,CBF,KCBF,41.2592010498,-95.760597229,1253,-5,A,\N,airport,OurAirports
Kokomo Municipal Airport,Kokomo,United States,OKK,KOKK,40.528198242188,-86.05899810791,830,-4,A,\N,airport,OurAirports
Galesburg Municipal Airport,Galesburg,United States,GBG,KGBG,40.9379997253,-90.431098938,764,-5,A,\N,airport,OurAirports
Guymon Municipal Airport,Guymon,United States,GUY,KGUY,36.6851005554,-101.508003235,3123,-5,A,\N,airport,OurAirports
Independence Municipal Airport,Independence,United States,IDP,KIDP,37.1584014893,-95.7783966064,825,-5,A,\N,airport,OurAirports
Bay City Municipal Airport,Bay City,United States,BBC,KBYY,28.9733009338,-95.8635025024,45,-5,A,\N,airport,OurAirports
Cox Field,Paris,United States,PRX,KPRX,33.636600494385,-95.450798034668,547,-5,A,\N,airport,OurAirports
Coffeyville Municipal Airport,Coffeyville,United States,CFV,KCFV,37.09400177,-95.5718994141,754,-5,A,\N,airport,OurAirports
Greeley–Weld County Airport,Greeley,United States,GXY,KGXY,40.4374008179,-104.633003235,4697,-7,A,\N,airport,OurAirports
Oryol Yuzhny Airport,Oakley,United States,OEL,UUOR,52.9347000122,36.0022010803,656,-5,A,\N,airport,OurAirports
Fremont Municipal Airport,Fremont,United States,FET,KFET,41.44910049,-96.52020264,1204,-5,A,\N,airport,OurAirports
La Grande/Union County Airport,La Grande,United States,LGD,KLGD,45.2901992798,-118.007003784,2717,-7,A,\N,airport,OurAirports
Olsztyn-Mazury Airport,Szczytno-Szymany,Poland,SZY,EPSY,53.481899,20.9377,463,1,E,\N,airport,OurAirports
Pocono Mountains Municipal Airport,Mount Pocono,United States,MPO,KMPO,41.137503,-75.378897,1915,-5,A,\N,airport,OurAirports
Quakertown Airport,Quakertown,United States,UKT,KUKT,40.435199737549,-75.381896972656,526,-5,A,\N,airport,OurAirports
Banff Airport,Banff,Canada,YBA,CYBA,51.2073404699,-115.541861057,4583,-7,A,\N,airport,OurAirports
Banning Municipal Airport,Banning,United States,BNG,KBNG,33.9230995178,-116.850997925,2219,-8,A,\N,airport,OurAirports
Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,OFK,KOFK,41.985500335693,-97.435096740723,1573,-6,A,\N,airport,OurAirports
Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,TFL,SNTO,-17.89229965209961,-41.51359939575195,1572,-3,S,\N,airport,OurAirports
Peter O Knight Airport,Tampa,United States,TPF,KTPF,27.915599822998,-82.44930267334,8,-5,U,\N,airport,OurAirports
Umberto Modiano Airport,Buzios,Brazil,BZC,SBBZ,-22.770999908447266,-41.96289825439453,10,-3,S,\N,airport,OurAirports
Itaperuna Airport,Itaperuna,Brazil,ITP,SDUN,-21.2192993164,-41.8759002686,410,-3,S,\N,airport,OurAirports
Resende Airport,Resende,Brazil,REZ,SDRS,-22.4785003662,-44.4803009033,1320,-3,S,\N,airport,OurAirports
Tunta Airport,Kabinda,Congo (Kinshasa),KBN,FZWT,-6.132999897,24.4829998016,2766,1,U,\N,airport,OurAirports
Ikela Airport,Ikela,Congo (Kinshasa),IKL,FZGV,-1.048109,23.372501,1283,1,U,\N,airport,OurAirports
Aripuanã Airport,Aripuana,Brazil,AIR,SWRP,-10.188278,-59.457273,623,-4,S,\N,airport,OurAirports
Juruena Airport,Juruena,Brazil,JRN,SWJU,-10.305832862854004,-58.489444732666016,525,-4,S,\N,airport,OurAirports
Juína Airport,Juina,Brazil,JIA,SWJN,-11.419444,-58.701668,1083,-4,S,\N,airport,OurAirports
Vila Rica Airport,Vila Rica,Brazil,VLP,SWVC,-9.979443550109863,-51.1422233581543,892,-4,S,\N,airport,OurAirports
Inácio Luís do Nascimento Airport,Juara,Brazil,JUA,SIZX,-11.2966,-57.5495,870,-4,S,\N,airport,OurAirports
Cáceres Airport,Caceres,Brazil,CCX,SWKC,-16.04360008239746,-57.62990188598633,492,-4,S,\N,airport,OurAirports
Tangará da Serra Airport,Tangara da Serra,Brazil,TGQ,SWTS,-14.6619997025,-57.4435005188,1460,-4,S,\N,airport,OurAirports
Canarana Airport,Canarana,Brazil,CQA,SWEK,-13.574443817138672,-52.27055740356445,1314,-4,S,\N,airport,OurAirports
Vila Bela da Santíssima Trindade Airport,Vila Bela da Santissima Trindade ,Brazil,MTG,SWVB,-14.9942,-59.9458,660,-4,S,\N,airport,OurAirports
Bumbar Airport,Bumba,Congo (Kinshasa),BMB,FZFU,2.18278,22.481701,0,1,U,\N,airport,OurAirports
Arapiraca Airport,Arapiraca,Brazil,APQ,SNAL,-9.775360107421877,-36.62919998168945,886,-3,N,\N,airport,OurAirports
Cangapara Airport,Floriano,Brazil,FLB,SNQG,-6.8463897705078125,-43.07730102539063,689,-3,N,\N,airport,OurAirports
Picos Airport,Picos,Brazil,PCS,SNPC,-7.0620598793029785,-41.52370071411133,1050,-3,N,\N,airport,OurAirports
Beni Airport,Beni,Congo (Kinshasa),BNC,FZNP,0.575,29.4739,3517,1,U,\N,airport,OurAirports
Boende Airport,Boende,Congo (Kinshasa),BNB,FZGN,-0.2169999927282333,20.850000381469727,1168,1,U,\N,airport,OurAirports
Montauk Airport,Montauk,United States,MTP,KMTP,41.0765,-71.920797,6,-4,A,\N,airport,OurAirports
Porter County Municipal Airport,Valparaiso IN,United States,VPZ,KVPZ,41.45399857,-87.00710297,770,-5,A,\N,airport,OurAirports
Dharavandhoo Airport,DHARAVANDHOO,Maldives,DRV,VRMD,5.1561,73.1302,6,5,N,\N,airport,OurAirports
Saumlaki/Olilit Airport,Saumlaki,Indonesia,SXK,WAPI,-7.9886097908,131.305999756,218,9,N,\N,airport,OurAirports
Cerro Largo International Airport,Melo,Uruguay,MLZ,SUMO,-32.33789825439453,-54.21670150756836,364,-3,S,\N,airport,OurAirports
Tydeo Larre Borges Airport,Paysandu,Uruguay,PDU,SUPU,-32.36330032348633,-58.0619010925293,138,-3,S,\N,airport,OurAirports
Artigas International Airport,Artigas ,Uruguay,ATI,SUAG,-30.40069961547852,-56.50790023803711,410,-3,S,\N,airport,OurAirports
Horsham Airport,Horsham,Australia,HSM,YHSM,-36.669700622558594,142.17300415039062,445,10,O,\N,airport,OurAirports
Swan Hill Airport,Swan Hill,Australia,SWH,YSWH,-35.37580108642578,143.5330047607422,234,10,O,\N,airport,OurAirports
Turtle Island Seaplane Base,Turtle Island,Fiji,TTL,NFUL,-16.966,177.368,0,12,O,\N,airport,OurAirports
Dewadaru - Kemujan Island,Karimunjawa,Indonesia,KWB,WARU,-5.80091,110.47838,35,7,U,\N,airport,OurAirports
Kongolo Airport,Kongolo,Congo (Kinshasa),KOO,FZRQ,-5.39444,26.99,1850,1,U,\N,airport,OurAirports
Attopeu Airport,Attopeu,Laos,AOU,VLAP,14.814715357,106.821699142,344,7,N,\N,airport,OurAirports
São Miguel do Oeste Airport,Sao Miguel do Oeste,Brazil,SQX,SSOE,-26.78160095214844,-53.50350189208984,2180,-3,S,\N,airport,OurAirports
Mason County Airport,Ludington,United States,LDM,KLDM,43.96250153,-86.40789795,646,-5,A,\N,airport,OurAirports
Reid-Hillview Airport of Santa Clara County,San Jose,United States,RHV,KRHV,37.332901001,-121.819000244,135,8,A,\N,airport,OurAirports
Sohar Airport,Sohar,Oman,OHS,OOSH,24.38604,56.62541,20,4,U,\N,airport,OurAirports
Kadanwari Airport,Kadanwari,Pakistan,KCF,OPKW,27.1667003632,69.31670379639999,248,5,U,\N,airport,OurAirports
Sawan Airport,Sindh,Pakistan,RZS,OPSW,26.9662,68.878098,160,5,U,\N,airport,OurAirports
Thimarafushi Airport,Thimarafushi,Maldives,TMF,VRNT,2.211,73.1533,6,5,U,\N,airport,OurAirports
Ifuru Airport,Ifuru,Maldives,IFU,VREI,5.7083,73.025,20,5,U,\N,airport,OurAirports
Kaintiba Airport,Kieta,Papua New Guinea,KZF,AYKT,-7.50025,146.033833333,2050,10,U,\N,airport,OurAirports
Ordu Giresun Airport,Ordu-Giresun,Turkey,OGU,LTCB,40.966047,38.080994,11,2,E,\N,airport,OurAirports
Hakkari Yüksekova Airport,Hakkari,Turkey,YKO,LTCW,37.5497,44.2381,6400,2,E,\N,airport,OurAirports
Bathpalathang Airport,Jakar,Bhutan,BUT,VQBT,27.5622,90.7471,8485,6,N,\N,airport,OurAirports
Sultan Bantilan Airport,Toli-Toli,Indonesia,TLI,WAMI,1.123428,120.793658,40,8,U,\N,airport,OurAirports
Tarko-Sale Airport,Tarko-Sale,Russia,TQL,USDS,64.9308013916,77.81809997559999,82,5,U,\N,airport,OurAirports
Jinchuan Airport,Jinchuan,China,JIC,ZLJC,38.5422222222,102.348333333,4740,8,U,\N,airport,OurAirports
Alashankou Bole (Bortala) airport,Bole,China,BPL,ZWAX,44.895,82.3,1253,8,N,\N,airport,OurAirports
Fuyun Koktokay Airport,Fuyun,China,FYN,ZWFY,46.804169,89.512006,3081,8,N,\N,airport,OurAirports
Achinsk Airport,Achinsk,Russia,ACS,UNKS,56.2682991027832,90.57080078125,1033,8,N,\N,airport,OurAirports
Linfen Qiaoli Airport,LINFEN,China,LFQ,ZBLF,36.132629,111.641236,1483,8,U,\N,airport,OurAirports
Hinton/Jasper-Hinton Airport,Hinton,Canada,YJP,CEC4,53.3191986084,-117.752998352,4006,-7,A,\N,airport,OurAirports
Watsonville Municipal Airport,Watsonville,United States,WVI,KWVI,36.9356994629,-121.790000916,163,-8,A,\N,airport,OurAirports
Gelephu Airport,Gelephu,Bhutan,GLU,VQGP,26.88456,90.46412,980,6,N,\N,airport,OurAirports
Hollister Municipal Airport,Hollister,United States,HLI,KCVH,36.8932991028,-121.410003662,230,-8,A,\N,airport,OurAirports
Dulkaninna Airport,Dulkaninna,Australia,DLK,YDLK,-29.0132999420166,138.4810028076172,0,9.5,U,\N,airport,OurAirports
Opapimiskan Lake Airport,Musselwhite Mine,Canada,YBS,CKM8,52.6067008972,-90.3768997192,1023,-5,A,\N,airport,OurAirports
Rizhao Shanzihe Airport,Rizhao,China,RIZ,ZSRZ,35.405033,119.324403,121,8,N,\N,airport,OurAirports
Shaxian Airport,Sanming,China,SQJ,ZSSM,26.4263,117.8336,830,8,N,\N,airport,OurAirports
Taroom Airport,Taroom,Australia,XTO,YTAM,-25.801700592041016,149.89999389648438,240,10,N,\N,airport,OurAirports
Squamish Airport,Squamish,Canada,YSE,CYSE,49.7817001343,-123.162002563,171,-8,A,\N,airport,OurAirports
La Grande-4 Airport,La Grande-4,Canada,YAH,CYAH,53.754699707,-73.6753005981,1005,\N,\N,\N,airport,OurAirports
Alert Bay Airport,Alert Bay,Canada,YAL,CYAL,50.58219909667969,-126.91600036621094,240,\N,\N,\N,airport,OurAirports
